t,Symbol(beta),Symbol(betaD),Symbol(theta),Symbol(thetaD),Symbol(theta_m),Symbol(beta_c),
2.45,-0.06875994957848762,0.40969706560741814,-0.038147803797771385,-0.41827916560959205,0.061470718164250905,-0.061470718164250905,
2.46,-0.06466297892241343,0.4173471626382593,-0.042330595453867303,-0.4251497436435713,0.057246098591594026,-0.057246098591594026,
2.47,-0.06048950729603084,0.4245986816558509,-0.04658209289030302,-0.43161153622168136,0.05295208618079396,-0.05295208618079396,
2.48,-0.05624352047947233,0.43144310957645765,-0.05089820825251983,-0.4376567987939735,0.048592809664954974,-0.048592809664954974,
2.49,-0.05192908938370775,0.437872318979936,-0.05527477624045957,-0.44327818602726304,0.04417247599713584,-0.04417247599713584,
2.5,-0.04755036619390839,0.44387857846300965,-0.059707558100732194,-0.4484687613876769,0.03969536631826049,-0.03969536631826049,
2.5100000000000002,-0.043111580409278295,0.44945456262590483,-0.06419224571460896,-0.45322200632375303,0.03516583182824495,-0.03516583182824495,
2.52,-0.03861703478301925,0.4545933616710255,-0.0687244657778465,-0.45753182902971357,0.03058828956437505,-0.03058828956437505,
2.5300000000000002,-0.034071101166308994,0.4592884905927053,-0.07329978406814364,-0.4613925727690293,0.02596721809117493,-0.02596721809117493,
2.54,-0.02947821626038194,0.4635338979374555,-0.07791370979583392,-0.46479902373900533,0.021307153106207746,-0.021307153106207746,
2.5500000000000003,-0.024842877281007383,0.4673239741146536,-0.08256170003322398,-0.4677464184578409,0.01661268296644379,-0.01661268296644379,
2.56,-0.020169637539860848,0.47065355923831165,-0.0872391642178024,-0.47023045065645047,0.011888444140019591,-0.011888444140019591,
2.57,-0.015463101947477732,0.47351795048124296,-0.0919414687243669,-0.47224727765827584,0.007139116588389435,-0.007139116588389435,
2.58,-0.010727922442665301,0.4759129089239017,-0.09666394150094966,-0.47379352623136056,0.0023694190840408413,-0.0023694190840408413,
2.59,-0.005968793353426284,0.4778346658810972,-0.10140187676326326,-0.47486629789810264,-0.002415895530895884,0.002415895530895884,
2.6,-0.0011904466946153118,0.47927992869088704,-0.10615053974224428,-0.4754631736893319,-0.007212045139666723,0.007212045139666723,
2.61,0.0036023525922935585,0.4802458859511437,-0.1109051714791376,-0.4755822183306758,-0.012014223193928975,0.012014223193928975,
2.62,0.008404811451804994,0.48073021219052936,-0.11566099366244437,-0.47522198385057146,-0.01681760359906881,0.01681760359906881,
2.63,0.013212113573710289,0.48073107196202064,-0.12041321350095008,-0.4743815126007405,-0.021617345635959573,0.021617345635959573,
2.64,0.018019424293330494,0.48024712334851183,-0.1251570286269575,-0.4730603396814643,-0.026408598913227055,0.026408598913227055,
2.65,0.022821895526815614,0.4792775208715583,-0.12988763202377213,-0.47125849476556136,-0.03118650834400985,0.03118650834400985,
2.66,0.027614670735531196,0.47782191779584415,-0.13460021697142774,-0.468976503316576,-0.035946219141142016,0.035946219141142016,
2.67,0.03239288991348964,0.4758804678235912,-0.1392899820045935,-0.46621538719831723,-0.040682881824639416,0.040682881824639416,
2.68,0.03715169459172555,0.47345382617475473,-0.14395213587657668,-0.4629766646745354,-0.04539165723534244,0.04539165723534244,
2.69,0.04188623285347309,0.47054315005051073,-0.14858190252332204,-0.4592623497991743,-0.050067721548555266,0.050067721548555266,
2.7,0.0465916643539782,0.4671500984791978,-0.1531745260213138,-0.45507495119928254,-0.054706271281526914,0.054706271281526914,
2.71,0.05126316533877018,0.46327683154561405,-0.15772527553330662,-0.4504174702542934,-0.05930252828863969,0.05930252828863969,
2.72,0.05589593365422632,0.45892600900617475,-0.16222945023584956,-0.44529339867697754,-0.06385174473820804,0.06385174473820804,
2.73,0.06048519374428807,0.4541007882940889,-0.16668238422261933,-0.43970671550292906,-0.06834920806484551,0.06834920806484551,
2.74,0.06502620162722896,0.44880482192038595,-0.17107945137764863,-0.43366188349694795,-0.0727902458914251,0.0727902458914251,
2.75,0.06951424984643281,0.443042254278107,-0.1754160702126181,-0.4271638449861219,-0.07717023091474429,0.07717023091474429,
2.7600000000000002,0.07394467238921389,0.436817717858562,-0.17968770866247932,-0.42021801713078144,-0.08148458574910411,0.08148458574910411,
2.77,0.0783128495677995,0.43013632888994635,-0.18388988883378712,-0.41283028664578714,-0.085728787722125,0.085728787722125,
2.7800000000000002,0.08261421285669897,0.42300368241003783,-0.188018191700245,-0.4050070039858085,-0.08989837361724745,0.08989837361724745,
2.79,0.08684424968079935,0.4154258467858987,-0.19206826174010308,-0.3967549770093532,-0.0939889443575041,0.0939889443575041,
2.8000000000000003,0.09099850814865833,0.40740935769479675,-0.1960358115101966,-0.3880814641373023,-0.09799616962529858,0.09799616962529858,
2.81,0.09507260172560629,0.39896121158160064,-0.19991662615156963,-0.3789941670225957,-0.10191579241308532,0.10191579241308532,
2.82,0.0990622138414223,0.39008885860886516,-0.20370656782179558,-0.369501222748482,-0.10574363350001353,0.10574363350001353,
2.83,0.10296310242751096,0.38080019511677593,-0.2074015800492804,-0.35961119557340393,-0.10947559584977318,0.10947559584977318,
2.84,0.10677110437867872,0.37110355561076924,-0.21099769200501442,-0.3493330682411203,-0.11310766892506455,0.11310766892506455,
2.85,0.11048213993478641,0.3610077042954008,-0.21449102268742562,-0.33867623287507925,-0.11663593291429988,0.11663593291429988,
2.86,0.11409221697774041,0.3505218261734146,-0.2178777850161764,-0.32765048147634074,-0.12005656286633817,0.12005656286633817,
2.87,0.11759743523947457,0.3396555177294466,-0.22115428983093982,-0.3162659960445139,-0.12336583272924923,0.12336583272924923,
2.88,0.12099399041676903,0.32841877721804486,-0.22431694979138497,-0.304533338341216,-0.1265601192892988,0.1265601192892988,
2.89,0.12427817818894948,0.31682199457573945,-0.22736228317479712,-0.2924634393154859,-0.1296359060065451,0.1296359060065451,
2.9,0.12744639813470687,0.30487594097703075,-0.23028691756795197,-0.2800675882103951,-0.13258978674363148,0.13258978674363148,
2.91,0.13049515754447719,0.2925917580539306,-0.23308759345005592,-0.2673574213698005,-0.13541846938455648,0.13541846938455648,
2.92,0.1334210751250165,0.27998094679860397,-0.23576116766375393,-0.2543449107637798,-0.13811877934039146,0.13811877934039146,
2.93,0.13622088459300255,0.26705535616816445,-0.23830461677139173,-0.24104235225079085,-0.14068766293910565,0.14068766293910565,
2.94,0.1388914381546842,0.2538271714104192,-0.24071504029389965,-0.22746235359400474,-0.14312219069683865,0.14312219069683865,
2.95,0.1414297098687884,0.24030890212863507,-0.2429896638298397,-0.2136178222485913,-0.1454195604681381,0.1454195604681381,
2.96,0.14383279889007475,0.2265133701029449,-0.2451258420523256,-0.19952195293599093,-0.14757710047284886,0.14757710047284886,
2.97,0.1460979325911042,0.21245369688518967,-0.2471210615816855,-0.18518821502039803,-0.14959227219750235,0.14959227219750235,
2.98,0.1482224695599561,0.19814329118325835,-0.2489729437318895,-0.17063033970181993,-0.1514626731692084,0.1514626731692084,
2.99,0.1502039024717887,0.18359583605015628,-0.2506792471289077,-0.1558623070391706,-0.1531860396001968,0.1531860396001968,
3,0.15203986083229026,0.16882527589210133,-0.25223787019929944,-0.14089833281592157,-0.15476024890129245,0.15476024890129245,
3.0100000000000002,0.15372811359121127,0.15384580330908734,-0.25364685352745864,-0.12575285525987362,-0.15618332206273325,0.15618332206273325,
3.02,0.15526657162430216,0.13867184578031516,-0.2549043820800574,-0.11044052162764448,-0.15745342590085795,0.15745342590085795,
3.0300000000000002,0.15665329008210532,0.12331805220593285,-0.25600878729633386,-0.0949761746634991,-0.1585688751692972,0.1585688751692972,
3.04,0.15788647060416466,0.10779927931556851,-0.25695854904296883,-0.07937483894119293,-0.1595281345333985,0.1595281345333985,
3.0500000000000003,0.15896446339732034,0.09213057795309773,-0.25775229743238076,-0.06365170709656423,-0.16032982040670454,0.16032982040670454,
3.06,0.15988576917685132,0.07632717924621739,-0.2583888145033464,-0.04782212595771068,-0.16097270264837985,0.16097270264837985,
3.0700000000000003,0.16064904096931348,0.06040448066827972,-0.25886703576292347,-0.03190158257872767,-0.16145570612055268,0.16145570612055268,
3.08,0.16125308577599629,0.04437803199911714,-0.2591860515887107,-0.015905690182181142,-0.16177791210459783,0.16177791210459783,
3.09,0.16169686609598746,0.02826352119060506,-0.25934510849053255,0.0001498259852542698,-0.16193855957543787,0.16193855957543787,
3.1,0.16197950130789351,0.012076760141953274,-0.25934361023068003,0.016249142880232416,-0.1619370463329868,0.1619370463329868,
3.11,0.16210026890931303,-0.004166329611064359,-0.2591811188018777,0.03237635397008039,-0.16177292998989648,0.16177292998989648,
3.12,0.1620586056132024,-0.020449731289330406,-0.2588573552621769,0.04851548361738881,-0.16144592881479866,0.16144592881479866,
3.13,0.1618541083003091,-0.03675734734311926,-0.258372200426003,0.0646505015395982,-0.16095592243026305,0.16095592243026305,
3.14,0.16148653482687791,-0.05307301400177238,-0.257725695410607,0.08076533734164562,-0.16030295236471312,0.16030295236471312,
3.15,0.1609558046868602,-0.06938051589833498,-0.25691804203719054,0.09684389511994676,-0.15948722245756244,0.15948722245756244,
3.16,0.16026199952787684,-0.08566360076725638,-0.2559496030859911,0.11287006813609159,-0.158509099116851,0.158509099116851,
3.17,0.1594053635202043,-0.10190599421358468,-0.2548209024046302,0.12882775355862544,-0.15736911142867646,0.15736911142867646,
3.18,0.15838630357806843,-0.11809141455215084,-0.25353262486904393,0.1447008672711687,-0.1560679511177344,0.1560679511177344,
3.19,0.15720538943254692,-0.1342035877151214,-0.25208561619633224,0.16047335874489738,-0.15460647235829558,0.15460647235829558,
3.2,0.1558633535553957,-0.1502262622262707,-0.2504808826088833,0.17612922597306363,-0.15298569143497212,0.15298569143497212,
3.21,0.154361090933133,-0.16614322423995684,-0.24871959034915267,0.1916525304647811,-0.1512067862526442,0.1512067862526442,
3.22,0.15269965869073343,-0.18193831264248764,-0.24680306504450486,0.20702741229473726,-0.1492710956949499,0.1492710956949499,
3.23,0.15088027556430855,-0.19759543421304715,-0.24473279092155747,0.2222381052048277,-0.14718011883077303,0.14718011883077303,
3.24,0.1489043212221781,-0.21309857884070818,-0.2425104098695092,0.23726895175293844,-0.14493551396820428,0.14493551396820428,
3.25,0.146773335433771,-0.22843183479343757,-0.2401377203519798,0.2521044185032407,-0.1425390975554996,0.1425390975554996,
3.2600000000000002,0.1444890170858366,-0.24357940403415715,-0.2376166761669474,0.2667291112514103,-0.13999284292861686,0.13999284292861686,
3.27,0.14205322304549503,-0.2585256175779657,-0.2349493850544333,0.2811277902771526,-0.13729887890497763,0.13729887890497763,
3.2800000000000002,0.13946796686971538,-0.27325495088375684,-0.23213810715166178,0.2952853856153096,-0.13445948822317838,0.13445948822317838,
3.29,0.13673541736087783,-0.2877520392723172,-0.22918525329550868,0.30918701233565793,-0.13147710582846375,0.13147710582846375,
3.3000000000000003,0.13385789696815464,-0.3020016933618226,-0.2260933831721521,0.32281798582028776,-0.12835431700387362,0.12835431700387362,
3.31,0.13083788003453642,-0.31598891451056704,-0.22286520331394924,0.3361638370261885,-0.12509385534708872,0.12509385534708872,
3.3200000000000003,0.12767799088943074,-0.3296989102553838,-0.21950356494368736,0.3492103277193755,-0.12169860059312423,0.12169860059312423,
3.33,0.1243810017868769,-0.34311710973297,-0.2160114616664936,0.3619434656655798,-0.11817157628315852,0.11817157628315852,
3.34,0.1209498306895472,-0.3562291790700201,-0.2123920270098378,0.37434951976120573,-0.11451594727993619,0.11451594727993619,
3.35,0.11738753889884701,-0.3690210367267022,-0.20864853181222576,0.38641503508694897,-0.110735017130348,0.110735017130348,
3.36,0.11369732853157999,-0.3814788687767333,-0.20478438146135627,0.39812684786517727,-0.10683222527596983,0.10683222527596983,
3.37,0.10988253984381266,-0.39358914410584145,-0.2008031129827045,0.40947210030091763,-0.10281114411253156,0.10281114411253156,
3.38,0.10594664840275425,-0.40533862950928945,-0.19670839197969534,0.42043825528508105,-0.09867547589949227,0.09867547589949227,
3.39,0.10189326210766135,-0.4167144046676513,-0.19250400942684454,0.43101311093740474,-0.09442904952111297,0.09442904952111297,
3.4,0.09772611806098484,-0.427703876978978,-0.18819387831747048,0.44118481496551015,-0.09007581710064519,0.09007581710064519,
3.41,0.09344907929119506,-0.43829479622425976,-0.18378203016781539,0.4509418788154822,-0.08561985046949352,0.08561985046949352,
3.42,0.08906613132895246,-0.4484752690419868,-0.17927261137966055,0.46027319158847657,-0.08106533749345715,0.08106533749345715,
3.43,0.08458137863853259,-0.4582337731866608,-0.1746698794637758,0.4691680336970744,-0.07641657825841355,0.07641657825841355,
3.44,0.07999904090666599,-0.46755917154521826,-0.16997819912680506,0.47761609023443524,-0.07167798111807311,0.07167798111807311,
3.45,0.07532344919121381,-0.47644072588451764,-0.16520203822446072,0.48560746402876165,-0.06685405860670532,0.06685405860670532,
3.46,0.07055904193236863,-0.48486811030240146,-0.1603459635841731,0.4931326883551891,-0.06194942322001484,0.06194942322001484,
3.47,0.06571036082934462,-0.4928314243543541,-0.15541463670062122,0.5001827392769649,-0.056968783067627426,0.056968783067627426,
3.48,0.060782046585801074,-0.5003212058273773,-0.15041280930785159,0.5067490475876822,-0.05191693740093009,0.05191693740093009,
3.49,0.0557788345275273,-0.5073284431324576,-0.14534531883197477,0.5128235103263997,-0.046798772020294505,0.046798772020294505,
3.5,0.05070555009620272,-0.5138445872870037,-0.14021708372871078,0.5183985018377042,-0.04161925456599788,0.04161925456599788,
3.5100000000000002,0.04556710422333268,-0.5198615634586693,-0.13503309871033373,0.5234668843491722,-0.03638342969743705,0.03638342969743705,
3.52,0.04036848858874599,-0.5253717820422806,-0.129798429866842,0.5280220180392491,-0.031096414165510428,0.031096414165510428,
3.5300000000000002,0.035114770768323186,-0.5303681492420023,-0.12451820968644951,0.5320577705693018,-0.025763391783313994,0.025763391783313994,
3.54,0.029811089275903164,-0.5348440771315479,-0.1191976319807565,0.5355685260545038,-0.020389608300564063,0.020389608300564063,
3.5500000000000003,0.024462648504587684,-0.5387934931659168,-0.11384194672021146,0.5385491934492781,-0.014980366187413566,0.014980366187413566,
3.56,0.019074713572928517,-0.5422108491192337,-0.10845645478571868,0.5409952143242572,-0.00954101933357586,0.00954101933357586,
3.5700000000000003,0.01365260508173618,-0.545091129424262,-0.10304650264247611,0.5429025700130977,-0.004076967668900866,0.004076967668900866,
3.58,0.00820169378749356,-0.5474298588905486,-0.09761747694234514,0.544267788109024,0.0014063482882314127,-0.0014063482882314127,
3.59,0.0027273951985880727,-0.5492231097795324,-0.0921747990612549,0.545087948292642,0.006903452948132549,-0.006903452948132549,
3.6,-0.0027648358992072514,-0.550467508216576,-0.08672391957832848,0.5453606874743637,0.012408841225888242,-0.012408841225888242,
3.61,-0.008269510981373011,-0.5511602399215942,-0.08127031270358484,0.5450842042366976,0.017916984169379313,-0.017916984169379313,
3.62,-0.013781113380588954,-0.551299055241812,-0.07581947066121786,0.5442572625636772,0.023422334632169972,-0.023422334632169972,
3.63,-0.019294103933007074,-0.5508822734721679,-0.07037689803558109,0.5428791948468117,0.0289193329840631,-0.0289193329840631,
3.64,-0.024802926667728754,-0.5499087864509257,-0.06494810608711298,0.5409499041591218,0.034402412852015896,-0.034402412852015896,
3.65,-0.03030201453223801,-0.548378061420266,-0.05953860704552176,0.5384698657910716,0.039866006884023024,-0.039866006884023024,
3.66,-0.03578579514644067,-0.5462901431438089,-0.05415390838761104,0.5354401280444905,0.045304552528512856,-0.045304552528512856,
3.67,-0.04124869657787875,-0.5436456552753629,-0.048799507107166136,0.5318623122828932,0.05071249782176221,-0.05071249782176221,
3.68,-0.04668515313063238,-0.5404458009754975,-0.04348088398433721,0.5277386122389282,0.05608430717581943,-0.05608430717581943,
3.69,-0.052089611140387355,-0.5366923627749114,-0.038203497861947926,0.5230717925819984,0.0614144671594326,-0.0614144671594326,
3.7,-0.05745653476813647,-0.5323877016859061,-0.03297277993612794,0.5178651867513875,0.06669749226451079,-0.06669749226451079,
3.71,-0.06278041178499554,-0.5275347555656474,-0.027794128068614064,0.512122694062468,0.0719279306506998,-0.0719279306506998,
3.72,-0.06805575934065201,-0.5221370367371948,-0.022672901127989385,0.5058487760957594,0.07710036986073072,-0.07710036986073072,
3.73,-0.07327712970802397,-0.5161986288765743,-0.01761441336703179,0.49904845238070805,0.0822094424992979,-0.0822094424992979,
3.74,-0.07843911599678971,-0.5097241831763427,-0.012623928843224708,0.4917272953880848,0.08724983186834305,-0.08724983186834305,
3.75,-0.08353635782855313,-0.5027189137982524,-0.0077066558893438605,0.48389142484680475,0.0922162775517627,-0.0922162775517627,
3.7600000000000002,-0.08856354696653566,-0.49518859262962167,-0.0028677416408758125,0.47554750140276797,0.09710358094271543,-0.09710358094271543,
3.77,-0.09351543289283187,-0.48713954335995024,0.001887733373151867,0.46670271963897575,0.1019066107068834,-0.1019066107068834,
3.7800000000000002,-0.09838682832643138,-0.4785786348961033,0.0065547605695416246,0.4573648004776924,0.10662030817523704,-0.10662030817523704,
3.79,-0.1031726146753924,-0.46951327413603017,0.011128408574318549,0.4475419829867798,0.11123969266006174,-0.11123969266006174,
3.8000000000000003,-0.1078677474167527,-0.45995139812251457,0.015603828404186348,0.43724301561352585,0.11575986668822821,-0.11575986668822821,
3.81,-0.11246726139797784,-0.44990146559973127,0.019976258560321605,0.4264771468703124,0.12017602114592482,-0.12017602114592482,
3.8200000000000003,-0.11696627605397515,-0.43937244799663816,0.02424103002902473,0.415254115497312,0.12448344032931498,-0.12448344032931498,
3.83,-0.12136000053394154,-0.4283738198621528,0.02839357118399785,0.40358414012806965,0.12867750689583785,-0.12867750689583785,
3.84,-0.12564373873256307,-0.4169155487779053,0.032429412585278546,0.39147790848430614,0.13275370671113135,-0.13275370671113135,
3.85,-0.12981289422034212,-0.4050080847750209,0.03634419167012161,0.37894656612657696,0.13670763358682284,-0.13670763358682284,
3.86,-0.13386297506809233,-0.3926623492817627,0.04013365733138738,0.3660017047875348,0.14053499390470126,-0.14053499390470126,
3.87,-0.13778959856090997,-0.3798897236291596,0.04379367437926273,0.352655350314477,0.14423161112305535,-0.14423161112305535,
3.88,-0.14158849579720156,-0.3667020371418053,0.0473202278824075,0.3389199502476161,0.1477934301612316,-0.1477934301612316,
3.89,-0.14525551616861962,-0.35311155484090484,0.05070942738488366,0.3248083610600982,0.1512165216587325,-0.1512165216587325,
3.9,-0.14878663171702866,-0.33913096478631566,0.05395751099548464,0.31033383508521595,0.1544970861054395,-0.1544970861054395,
3.91,-0.15217794136489182,-0.32477336508393484,0.057060849346336796,0.295510007155533,0.15763145783980018,-0.15763145783980018,
3.92,-0.15542567501573118,-0.31005225058406305,0.06001594941789212,0.28035088097775834,0.16061610891207106,-0.16061610891207106,
3.93,-0.15852619752157182,-0.2949814992956654,0.06281945822766971,0.26487081526620126,0.16344765280994641,-0.16344765280994641,
3.94,-0.16147601251452848,-0.2795753585404933,0.06546816638033172,0.24908450965650616,0.16612284804413505,-0.16612284804413505,
3.95,-0.1642717660999334,-0.2638484308699617,0.06795901147689679,0.2330069904201289,0.16863860159166577,-0.16863860159166577,
3.96,-0.16691025040863303,-0.24781565976647518,0.07028908138109807,0.21665359599868517,0.17099197219490905,-0.17099197219490905,
3.97,-0.1693884070062978,-0.23149231514968827,0.07245561734108492,0.2000399623758914,0.17318017351449577,-0.17318017351449577,
3.98,-0.17170333015779468,-0.21489397870670773,0.07445601696484384,0.18318200830334702,0.17520057713449227,-0.17520057713449227,
3.99,-0.17385226994486175,-0.1980365290638394,0.07628783704787731,0.16609592039488755,0.1770507154183561,-0.1770507154183561,
4,-0.17583263523550013,-0.18093612681597876,0.07794879625182619,0.1487981381026884,0.17872828421434445,-0.17872828421434445,
4.01,-0.17764199650365992,-0.16360919942811908,0.07943677763285308,0.1313053385867369,0.18023114540918161,-0.18023114540918161,
4.0200000000000005,-0.1792780884979411,-0.14607242602201428,0.08074983101872045,0.11363442148772818,0.18155732932890767,-0.18155732932890767,
4.03,-0.18073881275816125,-0.12834272205921843,0.08188617523359773,0.09580249361190032,0.1827050369859337,-0.1827050369859337,
4.04,-0.18202223997875344,-0.11043722393033105,0.08284420016971673,0.07782685353481707,0.1836726421714139,-0.1836726421714139,
4.05,-0.18312661221805676,-0.09237327345863004,0.0836224687050649,0.05972497612965124,0.18445869339211557,-0.18445869339211557,
4.0600000000000005,-0.18405034495264305,-0.07416840232472895,0.0842197184663614,0.04151449702413354,0.18506191565102503,-0.18506191565102503,
4.07,-0.18479202897589034,-0.05584031641747929,0.08463486343660274,0.02321319698902285,0.1854812120709688,-0.1854812120709688,
4.08,-0.18535043214006514,-0.037406880114924525,0.08486699540649298,0.004838986259741461,0.18571566536055792,-0.18571566536055792,
4.09,-0.18572450094121437,-0.018886100497746267,0.0849153852690904,-0.013590111208286862,0.1857645391217813,-0.1857645391217813,
4.1,-0.18591336194619185,-0.0002961114965554096,0.08477948415700753,-0.032055973551043074,0.18562727899857762,-0.18562727899857762,
4.11,-0.1859163230611574,0.018344842026897096,0.0844589244214971,-0.05054039687536476,0.18530351366571207,-0.18530351366571207,
4.12,-0.18573287464088845,0.03701842026527451,0.08395352045274346,-0.06902511120845858,0.1847930556572709,-0.1847930556572709,
4.13,-0.1853626904382357,0.05570620451969202,0.08326326934065888,-0.0874917965200517,0.18409590203406548,-0.18409590203406548,
4.14,-0.18480562839303877,0.07438971332453063,0.08238835137545836,-0.10592209882016773,0.18321223488921295,-0.18321223488921295,
4.15,-0.18406173125979347,0.09305041864590806,0.08132913038725668,-0.12429764633575666,0.18214242169112926,-0.18214242169112926,
4.16,-0.1831312270733344,0.11166976215700099,0.08008615392389912,-0.14260006576948472,0.18088701546313812,-0.18088701546313812,
4.17,-0.18201452945176438,0.1302291715937214,0.07866015326620426,-0.1608109986438962,0.1794467547988663,-0.1794467547988663,
4.18,-0.18071223773582717,0.14871007719423057,0.0770520432797653,-0.17891211773389273,0.17782256371256294,-0.17782256371256294,
4.19,-0.17922513696388487,0.16709392822560148,0.07526292210242637,-0.1968851435900375,0.17601555132345065,-0.17601555132345065,
4.2,-0.17755419768162886,0.1853622096007161,0.07329407066652599,-0.21471186115458152,0.17402701137319126,-0.17402701137319126,
4.21,-0.1757005755856217,0.2034964585879209,0.07114695205498017,-0.23237413647133304,0.17185842157553,-0.17185842157553,
4.22,-0.17366561099974248,0.22147828161531719,0.06882321069026684,-0.24985393348954937,0.1695114427971695,-0.1695114427971695,
4.23,-0.1714508281835893,0.23928937117083326,0.06632467135537135,-0.2671333309609336,0.16698791806892505,-0.16698791806892505,
4.24,-0.16905793447188097,0.2569115227980118,0.06365333804576201,-0.2841945394275706,0.16428987142621965,-0.16428987142621965,
4.25,-0.16648881924390085,0.27432665218656316,0.0608113926514863,-0.3010199182972493,0.16141950657800117,-0.16141950657800117,
4.26,-0.16374555272203523,0.2915168123551929,0.05780119346851381,-0.3175919930010998,0.15837920540319894,-0.15837920540319894,
4.2700000000000005,-0.16083038459848328,0.3084642109228992,0.054625273538502814,-0.3338934722268384,0.15517152627388786,-0.15517152627388786,
4.28,-0.1577457424892543,0.32515122746335956,0.05128633881623443,-0.3499072652191714,0.15179920220439677,-0.15179920220439677,
4.29,-0.1544942302146207,0.34156043093527855,0.04778726616404271,-0.365616499137079,0.14826513882568315,-0.14826513882568315,
4.3,-0.1510786259052679,0.3576745971797687,0.044131101172671924,-0.3810045364557914,0.14457241218439865,-0.14457241218439865,
4.3100000000000005,-0.14750187993347022,0.37347672647406027,0.04032105580811401,-0.39605499239930697,0.14072426636619514,-0.14072426636619514,
4.32,-0.14376711266872963,0.38895006112871805,0.03636050588412094,-0.4107517523872941,0.13672411094296216,-0.13672411094296216,
4.33,-0.13987761205744245,0.4040781031136722,0.032252988360247994,-0.42507898947819167,0.13257551824385047,-0.13257551824385047,
4.34,-0.13583683102630573,0.4188446316962466,0.028002198465466078,-0.4390211817882897,0.12828222045012075,-0.12828222045012075,
4.3500000000000005,-0.13164838470934326,0.43323372107228963,0.02361198664758318,-0.45256312986455594,0.12384810651405902,-0.12384810651405902,
4.36,-0.12731604749862035,0.44722975796951675,0.01908635534893762,-0.4656899739869928,0.119277218902427,-0.119277218902427,
4.37,-0.12284374991892519,0.4608174592000338,0.014429455609067693,-0.4783872113743835,0.11457375016515838,-0.11457375016515838,
4.38,-0.11823557532692484,0.47398188913707096,0.009645583495323858,-0.49064071326543646,0.1097420393302771,-0.1097420393302771,
4.39,-0.11349575643555414,0.4867084770890077,0.004739176362669493,-0.5024367418455817,0.10478656812629619,-0.10478656812629619,
4.4,-0.10862867166466406,0.49898303454182696,-0.00028519105578632496,-0.5137619669880327,0.09971195703365582,-0.09971195703365582,
4.41,-0.10363884131924579,0.510791772239507,-0.005422810725666652,-0.5246034827762198,0.09452296116707669,-0.09452296116707669,
4.42,-0.09853092359685073,0.5221213170700819,-0.010668845553428851,-0.534948823773347,0.08922446599103687,-0.08922446599103687,
4.43,-0.09330971042614991,0.5329587287236776,-0.01601833379116232,-0.5447859810036341,0.08382148287092606,-0.08382148287092606,
4.44,-0.08798012313891314,0.5432915160874856,-0.021466193601198662,-0.5541034176088091,0.07831914446278936,-0.07831914446278936,
4.45,-0.08254720797803829,0.5531076533414242,-0.027007227777286754,-0.5628900841426081,0.07272269994494038,-0.07272269994494038,
4.46,-0.07701613144462405,0.5623955957172955,-0.03263612861871283,-0.571135433465453,0.06703751009510005,-0.06703751009510005,
4.47,-0.0713921754874511,0.5711442948834605,-0.03834748295336736,-0.5788294352011119,0.06126904221709897,-0.06126904221709897,
4.48,-0.06568073253861649,0.5793432139165204,-0.04413577730537848,-0.5859625897170135,0.05542286492156774,-0.05542286492156774,
4.49,-0.05988730039945128,0.5869823418211377,-0.04999540320254862,-0.5925259415900032,0.049504642765425905,-0.049504642765425905,
4.5,-0.054017476981239904,0.5940522075590875,-0.05592066261844865,-0.5985110925196788,0.04352013075536687,-0.04352013075536687,
4.51,-0.048076954905649026,0.6005438935487831,-0.06190577354364544,-0.6039102136520647,0.037475168720918106,-0.037475168720918106,
4.5200000000000005,-0.04207151597016119,0.6064490485969249,-0.06794487568016608,-0.6087160572772363,0.031375675563032265,-0.031375675563032265,
4.53,-0.03600702548419194,0.6117599002246202,-0.07403203625293844,-0.6129219678656324,0.025227643384532178,-0.025227643384532178,
